outer_fold_id,held_out_source_id,resample,selected_alpha,null_mean_spearman
T238_OUTER_04,PXD064962_UCD_EVENT,43,0.01,-0.5261734103398426
T238_OUTER_04,PXD064962_UCD_EVENT,44,100.0,0.003111515982429731
T238_OUTER_04,PXD064962_UCD_EVENT,45,100.0,0.25691306588437324
T238_OUTER_04,PXD064962_UCD_EVENT,46,100.0,0.42099190087648886
T238_OUTER_04,PXD064962_UCD_EVENT,47,100.0,0.24603012861622692
T238_OUTER_04,PXD064962_UCD_EVENT,48,100.0,-0.4849307967685699
T238_OUTER_04,PXD064962_UCD_EVENT,49,0.01,-0.24589052180409487
T238_OUTER_04,PXD064962_UCD_EVENT,50,0.01,0.661967853557503
T238_OUTER_04,PXD064962_UCD_EVENT,51,100.0,-0.08323421660885474
T238_OUTER_04,PXD064962_UCD_EVENT,52,0.01,0.002839423758993083
T238_OUTER_04,PXD064962_UCD_EVENT,53,100.0,-0.07696712735902979
T238_OUTER_04,PXD064962_UCD_EVENT,54,1.0,-0.33615869097049794
T238_OUTER_04,PXD064962_UCD_EVENT,55,0.01,0.7304729420565057
T238_OUTER_04,PXD064962_UCD_EVENT,56,0.01,-0.34781833618971525
T238_OUTER_04,PXD064962_UCD_EVENT,57,100.0,-0.4158247851363994
T238_OUTER_04,PXD064962_UCD_EVENT,58,0.01,-0.6680773072879127
T238_OUTER_04,PXD064962_UCD_EVENT,59,0.01,0.10685695923676443
T238_OUTER_04,PXD064962_UCD_EVENT,60,0.01,0.162552070863139
T238_OUTER_04,PXD064962_UCD_EVENT,61,100.0,-0.24354997867867878
T238_OUTER_04,PXD064962_UCD_EVENT,62,0.01,-0.7384705978430833
T238_OUTER_04,PXD064962_UCD_EVENT,63,100.0,0.12367701201728161
T238_OUTER_04,PXD064962_UCD_EVENT,64,100.0,0.24466343556581516
