external_target_observation_id,source_id,laboratory_anchor,canonical_accession,measurement_batch_id,source_worksheet,source_row,source_coordinate,author_quantity_type,author_numeric_value,rank_percentile_descending,measurement_batch_positive_protein_count
R4PXD068107:5:EUC5:PXD068107_NP15,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q15084,PXD068107_NP15,2b_heatmap,5,EUC5,SOURCE_DATA_INTENSITY,884921,0.40625,97
R4PXD068107:5:EVQ5:PXD068107_NP15,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q15365,PXD068107_NP15,2b_heatmap,5,EVQ5,SOURCE_DATA_INTENSITY,10981700,0.89583333333333337,97
R4PXD068107:5:EWB5:PXD068107_NP15,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q15404,PXD068107_NP15,2b_heatmap,5,EWB5,SOURCE_DATA_INTENSITY,4100220,0.8125,97
R4PXD068107:5:EXI5:PXD068107_NP15,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q15691,PXD068107_NP15,2b_heatmap,5,EXI5,SOURCE_DATA_INTENSITY,889845,0.41666666666666669,97
R4PXD068107:5:EYN5:PXD068107_NP15,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q15942,PXD068107_NP15,2b_heatmap,5,EYN5,SOURCE_DATA_INTENSITY,1546590,0.58333333333333337,97
R4PXD068107:5:EZF5:PXD068107_NP15,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q16543,PXD068107_NP15,2b_heatmap,5,EZF5,SOURCE_DATA_INTENSITY,1317060,0.5,97
R4PXD068107:5:EZZ5:PXD068107_NP15,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q16643,PXD068107_NP15,2b_heatmap,5,EZZ5,SOURCE_DATA_INTENSITY,236890,0.0625,97
R4PXD068107:5:FAP5:PXD068107_NP15,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q16762,PXD068107_NP15,2b_heatmap,5,FAP5,SOURCE_DATA_INTENSITY,230024,0.041666666666666664,97
R4PXD068107:5:FBY5:PXD068107_NP15,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q27J81,PXD068107_NP15,2b_heatmap,5,FBY5,SOURCE_DATA_INTENSITY,1945930,0.63541666666666663,97
R4PXD068107:5:FGK5:PXD068107_NP15,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q58FF8,PXD068107_NP15,2b_heatmap,5,FGK5,SOURCE_DATA_INTENSITY,68817.399999999994,0,97
R4PXD068107:5:FYD5:PXD068107_NP15,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q70J99,PXD068107_NP15,2b_heatmap,5,FYD5,SOURCE_DATA_INTENSITY,389592,0.125,97
R4PXD068107:5:FZH5:PXD068107_NP15,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q7L576,PXD068107_NP15,2b_heatmap,5,FZH5,SOURCE_DATA_INTENSITY,845055,0.36458333333333331,97
R4PXD068107:5:GBF5:PXD068107_NP15,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q7Z406,PXD068107_NP15,2b_heatmap,5,GBF5,SOURCE_DATA_INTENSITY,413693,0.14583333333333334,97
R4PXD068107:5:GFO5:PXD068107_NP15,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q86VP6,PXD068107_NP15,2b_heatmap,5,GFO5,SOURCE_DATA_INTENSITY,456915,0.21875,97
R4PXD068107:5:GXT5:PXD068107_NP15,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q8TC12,PXD068107_NP15,2b_heatmap,5,GXT5,SOURCE_DATA_INTENSITY,864982,0.38541666666666669,97
R4PXD068107:5:HJL5:PXD068107_NP15,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q93084,PXD068107_NP15,2b_heatmap,5,HJL5,SOURCE_DATA_INTENSITY,6914260,0.86458333333333337,97
R4PXD068107:5:IBO5:PXD068107_NP15,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q99733,PXD068107_NP15,2b_heatmap,5,IBO5,SOURCE_DATA_INTENSITY,598128,0.25,97
R4PXD068107:5:ICI5:PXD068107_NP15,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q99832,PXD068107_NP15,2b_heatmap,5,ICI5,SOURCE_DATA_INTENSITY,367163,0.11458333333333333,97
R4PXD068107:5:IFI5:PXD068107_NP15,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q9BS26,PXD068107_NP15,2b_heatmap,5,IFI5,SOURCE_DATA_INTENSITY,298899,0.09375,97
R4PXD068107:5:IFU5:PXD068107_NP15,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q9BSJ8,PXD068107_NP15,2b_heatmap,5,IFU5,SOURCE_DATA_INTENSITY,536814,0.23958333333333334,97
R4PXD068107:5:ITX5:PXD068107_NP15,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q9H4B7,PXD068107_NP15,2b_heatmap,5,ITX5,SOURCE_DATA_INTENSITY,12868500,0.92708333333333337,97
R4PXD068107:5:JAC5:PXD068107_NP15,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q9HDC9,PXD068107_NP15,2b_heatmap,5,JAC5,SOURCE_DATA_INTENSITY,11314900,0.91666666666666663,97
R4PXD068107:5:JCH5:PXD068107_NP15,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q9NQC3,PXD068107_NP15,2b_heatmap,5,JCH5,SOURCE_DATA_INTENSITY,860329,0.375,97
R4PXD068107:5:JDC5:PXD068107_NP15,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q9NR12,PXD068107_NP15,2b_heatmap,5,JDC5,SOURCE_DATA_INTENSITY,721366,0.30208333333333331,97
R4PXD068107:5:JEP5:PXD068107_NP15,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q9NRW1,PXD068107_NP15,2b_heatmap,5,JEP5,SOURCE_DATA_INTENSITY,3449010,0.78125,97
R4PXD068107:5:JFD5:PXD068107_NP15,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q9NS28,PXD068107_NP15,2b_heatmap,5,JFD5,SOURCE_DATA_INTENSITY,734951,0.32291666666666669,97
R4PXD068107:5:JKP5:PXD068107_NP15,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q9NY65,PXD068107_NP15,2b_heatmap,5,JKP5,SOURCE_DATA_INTENSITY,2128100,0.65625,97
R4PXD068107:5:KDT5:PXD068107_NP15,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q9Y2A7,PXD068107_NP15,2b_heatmap,5,KDT5,SOURCE_DATA_INTENSITY,637134,0.28125,97
R4PXD068107:5:KHC5:PXD068107_NP15,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q9Y3F4,PXD068107_NP15,2b_heatmap,5,KHC5,SOURCE_DATA_INTENSITY,148422,0.020833333333333332,97
R4PXD068107:6:GY6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,O00151,PXD068107_NP16,2b_heatmap,6,GY6,SOURCE_DATA_INTENSITY,141102,0.27835051546391754,98
R4PXD068107:6:HI6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,O00187,PXD068107_NP16,2b_heatmap,6,HI6,SOURCE_DATA_INTENSITY,36934900,0.95876288659793818,98
R4PXD068107:6:HZ6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,O00264,PXD068107_NP16,2b_heatmap,6,HZ6,SOURCE_DATA_INTENSITY,80883,0.14432989690721648,98
R4PXD068107:6:IE6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,O00299,PXD068107_NP16,2b_heatmap,6,IE6,SOURCE_DATA_INTENSITY,401006,0.63917525773195871,98
R4PXD068107:6:IQ6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,O00410,PXD068107_NP16,2b_heatmap,6,IQ6,SOURCE_DATA_INTENSITY,188389,0.35051546391752575,98
R4PXD068107:6:OY6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,O15145,PXD068107_NP16,2b_heatmap,6,OY6,SOURCE_DATA_INTENSITY,203731,0.36082474226804123,98
R4PXD068107:6:AAP6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,O75083,PXD068107_NP16,2b_heatmap,6,AAP6,SOURCE_DATA_INTENSITY,385416,0.62886597938144329,98
R4PXD068107:6:ADS6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,O75531,PXD068107_NP16,2b_heatmap,6,ADS6,SOURCE_DATA_INTENSITY,36861.800000000003,0.041237113402061855,98
R4PXD068107:6:AOR6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P00387,PXD068107_NP16,2b_heatmap,6,AOR6,SOURCE_DATA_INTENSITY,424668,0.67010309278350511,98
R4PXD068107:6:AOT6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P00403,PXD068107_NP16,2b_heatmap,6,AOT6,SOURCE_DATA_INTENSITY,143832,0.30927835051546393,98
R4PXD068107:6:ARE6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P01275,PXD068107_NP16,2b_heatmap,6,ARE6,SOURCE_DATA_INTENSITY,17864.900000000001,0.020618556701030927,98
R4PXD068107:6:AVX6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P04004,PXD068107_NP16,2b_heatmap,6,AVX6,SOURCE_DATA_INTENSITY,477606000,1,98
R4PXD068107:6:AWW6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P04264,PXD068107_NP16,2b_heatmap,6,AWW6,SOURCE_DATA_INTENSITY,104256000,0.98969072164948457,98
R4PXD068107:6:AXO6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P04844,PXD068107_NP16,2b_heatmap,6,AXO6,SOURCE_DATA_INTENSITY,38559.599999999999,0.051546391752577317,98
R4PXD068107:6:AXU6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P05023,PXD068107_NP16,2b_heatmap,6,AXU6,SOURCE_DATA_INTENSITY,2264270,0.87628865979381443,98
R4PXD068107:6:AZG6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P05556,PXD068107_NP16,2b_heatmap,6,AZG6,SOURCE_DATA_INTENSITY,551482,0.71134020618556704,98
R4PXD068107:6:BAA6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P06396,PXD068107_NP16,2b_heatmap,6,BAA6,SOURCE_DATA_INTENSITY,83420500,0.97938144329896903,98
R4PXD068107:6:BAC6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P06576,PXD068107_NP16,2b_heatmap,6,BAC6,SOURCE_DATA_INTENSITY,287087,0.49484536082474229,98
R4PXD068107:6:BCX6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P07996,PXD068107_NP16,2b_heatmap,6,BCX6,SOURCE_DATA_INTENSITY,39461900,0.96907216494845361,98
R4PXD068107:6:BGG6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P09493,PXD068107_NP16,2b_heatmap,6,BGG6,SOURCE_DATA_INTENSITY,51358.300000000003,0.092783505154639179,98
R4PXD068107:6:BJV6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P10599,PXD068107_NP16,2b_heatmap,6,BJV6,SOURCE_DATA_INTENSITY,1950150,0.865979381443299,98
R4PXD068107:6:BKB6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P10644,PXD068107_NP16,2b_heatmap,6,BKB6,SOURCE_DATA_INTENSITY,318828,0.53608247422680411,98
R4PXD068107:6:BKK6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P10809,PXD068107_NP16,2b_heatmap,6,BKK6,SOURCE_DATA_INTENSITY,311287,0.52577319587628868,98
R4PXD068107:6:BKP6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P11021,PXD068107_NP16,2b_heatmap,6,BKP6,SOURCE_DATA_INTENSITY,6937640,0.92783505154639179,98
R4PXD068107:6:BKX6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P11166,PXD068107_NP16,2b_heatmap,6,BKX6,SOURCE_DATA_INTENSITY,141801,0.28865979381443296,98
R4PXD068107:6:BLT6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P11413,PXD068107_NP16,2b_heatmap,6,BLT6,SOURCE_DATA_INTENSITY,167607,0.32989690721649484,98
R4PXD068107:6:BOZ6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P13796,PXD068107_NP16,2b_heatmap,6,BOZ6,SOURCE_DATA_INTENSITY,866839,0.80412371134020622,98
R4PXD068107:6:BQN6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P14868,PXD068107_NP16,2b_heatmap,6,BQN6,SOURCE_DATA_INTENSITY,806817,0.79381443298969068,98
R4PXD068107:6:BRP6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P15531,PXD068107_NP16,2b_heatmap,6,BRP6,SOURCE_DATA_INTENSITY,658614,0.77319587628865982,98
R4PXD068107:6:BTD6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P16615,PXD068107_NP16,2b_heatmap,6,BTD6,SOURCE_DATA_INTENSITY,143172,0.29896907216494845,98
R4PXD068107:6:BWA6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P19367,PXD068107_NP16,2b_heatmap,6,BWA6,SOURCE_DATA_INTENSITY,372793,0.61855670103092786,98
R4PXD068107:6:BXV6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P20645,PXD068107_NP16,2b_heatmap,6,BXV6,SOURCE_DATA_INTENSITY,74158.199999999997,0.13402061855670103,98
R4PXD068107:6:BZN6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P21796,PXD068107_NP16,2b_heatmap,6,BZN6,SOURCE_DATA_INTENSITY,246590,0.4329896907216495,98
R4PXD068107:6:CBV6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P23284,PXD068107_NP16,2b_heatmap,6,CBV6,SOURCE_DATA_INTENSITY,577120,0.72164948453608246,98
R4PXD068107:6:CDO6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P24844,PXD068107_NP16,2b_heatmap,6,CDO6,SOURCE_DATA_INTENSITY,370499,0.60824742268041232,98
R4PXD068107:6:CES6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P26038,PXD068107_NP16,2b_heatmap,6,CES6,SOURCE_DATA_INTENSITY,16726400,0.94845360824742264,98
R4PXD068107:6:CFF6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P26641,PXD068107_NP16,2b_heatmap,6,CFF6,SOURCE_DATA_INTENSITY,362233,0.59793814432989689,98
R4PXD068107:6:CFP6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P27348,PXD068107_NP16,2b_heatmap,6,CFP6,SOURCE_DATA_INTENSITY,60745.099999999999,0.10309278350515463,98
R4PXD068107:6:CGC6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P27797,PXD068107_NP16,2b_heatmap,6,CGC6,SOURCE_DATA_INTENSITY,170987,0.34020618556701032,98
R4PXD068107:6:CGL6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P28066,PXD068107_NP16,2b_heatmap,6,CGL6,SOURCE_DATA_INTENSITY,132124,0.24742268041237114,98
R4PXD068107:6:CGM6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P28070,PXD068107_NP16,2b_heatmap,6,CGM6,SOURCE_DATA_INTENSITY,328658,0.54639175257731953,98
R4PXD068107:6:CIL6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P30041,PXD068107_NP16,2b_heatmap,6,CIL6,SOURCE_DATA_INTENSITY,3413710,0.89690721649484539,98
R4PXD068107:6:CIN6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P30044,PXD068107_NP16,2b_heatmap,6,CIN6,SOURCE_DATA_INTENSITY,124512,0.22680412371134021,98
R4PXD068107:6:CIQ6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P30048,PXD068107_NP16,2b_heatmap,6,CIQ6,SOURCE_DATA_INTENSITY,49894.800000000003,0.08247422680412371,98
R4PXD068107:6:CIW6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P30101,PXD068107_NP16,2b_heatmap,6,CIW6,SOURCE_DATA_INTENSITY,648569,0.76288659793814428,98
R4PXD068107:6:CQE6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P37802,PXD068107_NP16,2b_heatmap,6,CQE6,SOURCE_DATA_INTENSITY,1543230,0.85567010309278346,98
R4PXD068107:6:CQM6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P38646,PXD068107_NP16,2b_heatmap,6,CQM6,SOURCE_DATA_INTENSITY,210862,0.37113402061855671,98
R4PXD068107:6:CUZ6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P45880,PXD068107_NP16,2b_heatmap,6,CUZ6,SOURCE_DATA_INTENSITY,268900,0.47422680412371132,98
R4PXD068107:6:CZE6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P49411,PXD068107_NP16,2b_heatmap,6,CZE6,SOURCE_DATA_INTENSITY,258231,0.44329896907216493,98
R4PXD068107:6:DCJ6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P50990,PXD068107_NP16,2b_heatmap,6,DCJ6,SOURCE_DATA_INTENSITY,329762,0.55670103092783507,98
R4PXD068107:6:DCK6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P50991,PXD068107_NP16,2b_heatmap,6,DCK6,SOURCE_DATA_INTENSITY,408449,0.65979381443298968,98
R4PXD068107:6:DCL6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P50995,PXD068107_NP16,2b_heatmap,6,DCL6,SOURCE_DATA_INTENSITY,69208.600000000006,0.12371134020618557,98
R4PXD068107:6:DFZ6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P52907,PXD068107_NP16,2b_heatmap,6,DFZ6,SOURCE_DATA_INTENSITY,269025,0.4845360824742268,98
R4PXD068107:6:DGJ6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P53396,PXD068107_NP16,2b_heatmap,6,DGJ6,SOURCE_DATA_INTENSITY,438427,0.68041237113402064,98
R4PXD068107:6:DIY6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P55072,PXD068107_NP16,2b_heatmap,6,DIY6,SOURCE_DATA_INTENSITY,950360,0.81443298969072164,98
R4PXD068107:6:DMJ6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P60174,PXD068107_NP16,2b_heatmap,6,DMJ6,SOURCE_DATA_INTENSITY,1323770,0.82474226804123707,98
R4PXD068107:6:DNG6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P61006,PXD068107_NP16,2b_heatmap,6,DNG6,SOURCE_DATA_INTENSITY,350884,0.58762886597938147,98
R4PXD068107:6:DNM6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P61026,PXD068107_NP16,2b_heatmap,6,DNM6,SOURCE_DATA_INTENSITY,111045,0.21649484536082475,98
R4PXD068107:6:DNS6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P61106,PXD068107_NP16,2b_heatmap,6,DNS6,SOURCE_DATA_INTENSITY,99033.800000000003,0.17525773195876287,98
R4PXD068107:6:DPG6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P61978,PXD068107_NP16,2b_heatmap,6,DPG6,SOURCE_DATA_INTENSITY,441326,0.69072164948453607,98
R4PXD068107:6:DPH6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P61981,PXD068107_NP16,2b_heatmap,6,DPH6,SOURCE_DATA_INTENSITY,264604,0.45360824742268041,98
R4PXD068107:6:DQK6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P62330,PXD068107_NP16,2b_heatmap,6,DQK6,SOURCE_DATA_INTENSITY,42980.199999999997,0.061855670103092786,98
R4PXD068107:6:DQX6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P62805,PXD068107_NP16,2b_heatmap,6,DQX6,SOURCE_DATA_INTENSITY,9072220,0.93814432989690721,98
R4PXD068107:6:DRY6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P63000,PXD068107_NP16,2b_heatmap,6,DRY6,SOURCE_DATA_INTENSITY,579947,0.73195876288659789,98
R4PXD068107:6:DTD6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P68366,PXD068107_NP16,2b_heatmap,6,DTD6,SOURCE_DATA_INTENSITY,3218740,0.88659793814432986,98
R4PXD068107:6:DUE6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,P78417,PXD068107_NP16,2b_heatmap,6,DUE6,SOURCE_DATA_INTENSITY,619809,0.74226804123711343,98
R4PXD068107:6:EAQ6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q04695,PXD068107_NP16,2b_heatmap,6,EAQ6,SOURCE_DATA_INTENSITY,5175480,0.90721649484536082,98
R4PXD068107:6:EPH6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q14247,PXD068107_NP16,2b_heatmap,6,EPH6,SOURCE_DATA_INTENSITY,210979,0.38144329896907214,98
R4PXD068107:6:ESK6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q14974,PXD068107_NP16,2b_heatmap,6,ESK6,SOURCE_DATA_INTENSITY,223947,0.40206185567010311,98
R4PXD068107:6:EUC6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q15084,PXD068107_NP16,2b_heatmap,6,EUC6,SOURCE_DATA_INTENSITY,805703,0.78350515463917525,98
R4PXD068107:6:EVQ6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q15365,PXD068107_NP16,2b_heatmap,6,EVQ6,SOURCE_DATA_INTENSITY,244111,0.42268041237113402,98
R4PXD068107:6:EWB6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q15404,PXD068107_NP16,2b_heatmap,6,EWB6,SOURCE_DATA_INTENSITY,638225,0.75257731958762886,98
R4PXD068107:6:EXI6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q15691,PXD068107_NP16,2b_heatmap,6,EXI6,SOURCE_DATA_INTENSITY,127112,0.23711340206185566,98
R4PXD068107:6:EYN6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q15942,PXD068107_NP16,2b_heatmap,6,EYN6,SOURCE_DATA_INTENSITY,232260,0.41237113402061853,98
R4PXD068107:6:EZF6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q16543,PXD068107_NP16,2b_heatmap,6,EZF6,SOURCE_DATA_INTENSITY,60913.900000000001,0.1134020618556701,98
R4PXD068107:6:EZZ6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q16643,PXD068107_NP16,2b_heatmap,6,EZZ6,SOURCE_DATA_INTENSITY,27063.400000000001,0.030927835051546393,98
R4PXD068107:6:FAP6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q16762,PXD068107_NP16,2b_heatmap,6,FAP6,SOURCE_DATA_INTENSITY,85125,0.15463917525773196,98
R4PXD068107:6:FBY6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q27J81,PXD068107_NP16,2b_heatmap,6,FBY6,SOURCE_DATA_INTENSITY,405684,0.64948453608247425,98
R4PXD068107:6:FGK6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q58FF8,PXD068107_NP16,2b_heatmap,6,FGK6,SOURCE_DATA_INTENSITY,13620.6,0.010309278350515464,98
R4PXD068107:6:FYD6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q70J99,PXD068107_NP16,2b_heatmap,6,FYD6,SOURCE_DATA_INTENSITY,109598,0.20618556701030927,98
R4PXD068107:6:FZH6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q7L576,PXD068107_NP16,2b_heatmap,6,FZH6,SOURCE_DATA_INTENSITY,1366590,0.83505154639175261,98
R4PXD068107:6:GBF6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q7Z406,PXD068107_NP16,2b_heatmap,6,GBF6,SOURCE_DATA_INTENSITY,139058,0.26804123711340205,98
R4PXD068107:6:GFO6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q86VP6,PXD068107_NP16,2b_heatmap,6,GFO6,SOURCE_DATA_INTENSITY,295750,0.50515463917525771,98
R4PXD068107:6:GXT6:PXD068107_NP16,PXD068107_WESTLAKE_OMNIPROT_TECHNICAL,Westlake University,Q8TC12,PXD068107_NP16,2b_heatmap,6,GXT6,SOURCE_DATA_INTENSITY,105605,0.19587628865979381,98
