target_observation_id,source_id,laboratory_anchor,source_license,canonical_accession,measurement_batch_id,biological_unit_id,source_asset_id,source_worksheet,source_row,source_coordinate,source_identifier,source_sample,condition_label,technical_replicate_id,author_quantity_type,author_numeric_value,author_value_state,rank_target_eligible,prefrozen_target_universe_member,multi_accession_group_flag,source_local_rank_percentile,source_batch_positive_count,cross_source_scale_use
T193_ba03cabac55145c51d01,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P06396,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO94,,blood_proteomics_xlsx,sGO 0h v 6h,514,J514,GELS_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0021975042056749262,POSITIVE_FINITE,true,true,false,0.75,17,PROHIBITED
T193_ba5113d878041cf26e8b,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P11021,PT_D1_51,PT_D1_51,protein_groups,,229,LFQ intensity PT_D1_51_1_S1-G2_6689:229,P11021,PT_D1_51_1_S1-G2_6689,,1,,39848.0,POSITIVE,true,true,false,0.4375,17,PROHIBITED
T193_ba6acaff73ebdd3faa47,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P60174,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO24,,blood_proteomics_xlsx,sGO 0h v 6h,140,E140,TPIS_HUMAN;Q2QD09_HUMAN;U3KPZ0_HUMAN;U3KPS5_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00018743711009536104,POSITIVE_FINITE,true,true,true,0,18,PROHIBITED
T193_ba7b542fedb09723a679,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P05556,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO97,,blood_proteomics_xlsx,sGO 0h v 6h,226,V226,ITB1_HUMAN;C9JPK5_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00049936429801260339,POSITIVE_FINITE,true,true,true,0.22222222222222221,19,PROHIBITED
T193_baa2ea217b8e7b940971,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P27348,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO53,,blood_proteomics_xlsx,usGO 0h vs 6h,604,T604,1433B_HUMAN;1433T_HUMAN;A0A0J9YWE8_HUMAN;1433F_HUMAN;A0A0J9YWZ2_HUMAN,,,,NORMALIZED_ABUNDANCE,4.158122364340825e-05,POSITIVE_FINITE,true,true,true,0.1111111111111111,19,PROHIBITED
T193_bb165b268555254428d9,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P60174,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO120,,blood_proteomics_xlsx,usGO 0h vs 6h,83,Z83,TPIS_HUMAN,,,,NORMALIZED_ABUNDANCE,3.8804658466773243e-05,POSITIVE_FINITE,true,true,false,0.052631578947368418,20,PROHIBITED
T193_bb6dfcad99974def1cde,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,O00187,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO34,,blood_proteomics_xlsx,sGO 0h v 6h,440,R440,MASP2_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00045892184903922168,POSITIVE_FINITE,true,true,false,0.22222222222222221,19,PROHIBITED
T193_bb7ec9ba202e610d6671,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P05556,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO106,,blood_proteomics_xlsx,usGO 0h vs 6h,73,K73,ITB1_HUMAN;H7C4N8_HUMAN;C9JPK5_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00069603847522925813,POSITIVE_FINITE,true,true,true,0.5,19,PROHIBITED
T193_bb82a17bbb641e179e51,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P05556,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO21,,blood_proteomics_xlsx,sGO 0h v 6h,226,D226,ITB1_HUMAN;C9JPK5_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00051652290553068348,POSITIVE_FINITE,true,true,true,0.055555555555555552,19,PROHIBITED
T193_bbe448870745f329fb13,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",CC0,O00187,R4_PXD060795_F3,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,Proteins,498,Z498,O00187,,A_PLA,,PROTEOME_DISCOVERER_NORMALIZED_ABUNDANCE,2969423.01965131,POSITIVE,true,true,false,0.3888888888888889,19,PROHIBITED
T193_bc18090cdc0582e08761,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P30041,PT_D1_18,PT_D1_18,protein_groups,,283,LFQ intensity PT_D1_18_1_S1-C1_6657:283,P30041,PT_D1_18_1_S1-C1_6657,,1,,37034.0,POSITIVE,true,true,false,0.25,13,PROHIBITED
T193_bc802f279949c6ecff62,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q9H4B7,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO5,,blood_proteomics_xlsx,usGO 0h vs 6h,67,C67,TBB1_HUMAN;Q53G92_HUMAN;A0A183YE00_HUMAN;TBB3_HUMAN;TBB6_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0023042174488583319,POSITIVE_FINITE,true,true,true,0.52631578947368418,20,PROHIBITED
T193_bc9fbd589134c72dc41c,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04004,PT_D1_23,PT_D1_23,protein_groups,,149,LFQ intensity PT_D1_23_2_S1-H1_6688:149,P04004;CON__Q3ZBS7,PT_D1_23_2_S1-H1_6688,,2,,1710900.0,POSITIVE,true,true,true,0.7857142857142857,15,PROHIBITED
T193_bcd731ca0abae57eb85a,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q9H4B7,T_D3_198,T_D3_198,protein_groups,,193,LFQ intensity T_D3_198_2_S1-D8_6672:193,P07437;Q9BVA1;Q13885;P68371;Q13509;CON__ENSEMBL:ENSBTAP00000025008;Q3ZCM7;P04350;A6NNZ2;Q9BUF5;Q9H4B7,T_D3_198_2_S1-D8_6672,,2,,27477.0,POSITIVE,true,true,true,0.29166666666666669,25,PROHIBITED
T193_bcd840bbc97959dc0715,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P07996,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO53,,blood_proteomics_xlsx,usGO 0h vs 6h,45,T45,TSP1_HUMAN;A0A024R9Q1_HUMAN;A0PJG0_HUMAN;A0A0B6XK25_HUMAN;A8MZG1_HUMAN;TSP2_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0001513555803713541,POSITIVE_FINITE,true,true,true,0.27777777777777779,19,PROHIBITED
T193_bce2b04d06b92d897821,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04004,PT_D1_51,PT_D1_51,protein_groups,,149,LFQ intensity PT_D1_51_1_S1-G2_6689:149,P04004;CON__Q3ZBS7,PT_D1_51_1_S1-G2_6689,,1,,2164900.0,POSITIVE,true,true,true,0.875,17,PROHIBITED
T193_bcf99e431e615e412e6b,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P61026,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO120,,blood_proteomics_xlsx,usGO 0h vs 6h,224,Z224,A0A024R7I3_HUMAN;RAB10_HUMAN;RAB13_HUMAN;RAB3A_HUMAN;B7Z8M7_HUMAN;RAB12_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0015163447678277926,POSITIVE_FINITE,true,true,true,0.63157894736842102,20,PROHIBITED
T193_bd28cd0dbc081879fefe,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04004,T_D1_138,T_D1_138,protein_groups,,149,LFQ intensity T_D1_138_1_S1-G6_6697:149,P04004;CON__Q3ZBS7,T_D1_138_1_S1-G6_6697,,1,,2788500.0,POSITIVE,true,true,true,0.9285714285714286,15,PROHIBITED
T193_bd8285f95a8302155041,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P61026,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO115,,blood_proteomics_xlsx,usGO 0h vs 6h,224,Y224,A0A024R7I3_HUMAN;RAB10_HUMAN;RAB13_HUMAN;RAB3A_HUMAN;B7Z8M7_HUMAN;RAB12_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00081986780234381742,POSITIVE_FINITE,true,true,true,0.47368421052631576,20,PROHIBITED
T193_bdd1c9ac78ec17d683ed,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,O00187,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO113,,blood_proteomics_xlsx,sGO 0h v 6h,440,M440,MASP2_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0019885043952552802,POSITIVE_FINITE,true,true,false,0.72222222222222221,19,PROHIBITED
T193_bde9e56a2ab2ce669524,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P15531,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO36,,blood_proteomics_xlsx,usGO 0h vs 6h,500,R500,NDKA_HUMAN;C9K028_HUMAN;NDK8_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0004564891875959515,POSITIVE_FINITE,true,true,true,0.44444444444444442,19,PROHIBITED
T193_be099090160fb7ded13b,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P68366,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO21,,blood_proteomics_xlsx,sGO 0h v 6h,28,D28,TBA4A_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0036278705027651551,POSITIVE_FINITE,true,true,false,0.3888888888888889,19,PROHIBITED
T193_be1a546fdb883b577f69,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04004,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO115,,blood_proteomics_xlsx,usGO 0h vs 6h,170,Y170,VTNC_HUMAN;B7Z553_HUMAN;J7HH10_HUMAN;F5GX75_HUMAN;H0YJW9_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0094064146189407061,POSITIVE_FINITE,true,true,true,0.89473684210526316,20,PROHIBITED
T193_be24ad21a5c98a4b2fe0,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P63000,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO125,,blood_proteomics_xlsx,usGO 0h vs 6h,477,N477,RAC1_HUMAN;RAC2_HUMAN;A0A024R9T5_HUMAN;B1AH77_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0016799333701462797,POSITIVE_FINITE,true,true,true,0.72222222222222221,19,PROHIBITED
T193_be3d2255cdd21ccf9f9a,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04264,PT_D3_96,PT_D3_96,protein_groups,,160,LFQ intensity PT_D3_96_1_S1-A4_6647:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,PT_D3_96_1_S1-A4_6647,,1,,486780.0,POSITIVE,true,true,true,0.6428571428571429,15,PROHIBITED
T193_bee1d10085ef666d8586,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",CC0,P06576,R4_PXD060795_F1,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,Proteins,332,X332,P06576,,A_PLA,,PROTEOME_DISCOVERER_NORMALIZED_ABUNDANCE,1018521.63887811,POSITIVE,true,true,false,0.14999999999999999,21,PROHIBITED
T193_bf2a56dc69e58af8108f,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q04695,PT_D1_48,PT_D1_48,protein_groups,,51,LFQ intensity PT_D1_48_2_S1-F2_6676:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,PT_D1_48_2_S1-F2_6676,,2,,253.4,POSITIVE,true,true,true,0.058823529411764705,18,PROHIBITED
T193_bf840f59d1b6fb4e2e69,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P09493,PT_D1_48,PT_D1_48,protein_groups,,322,LFQ intensity PT_D1_48_2_S1-F2_6676:322,P67936;P06753;CON__Q3SX28;P07951;P09493,PT_D1_48_2_S1-F2_6676,,2,,5136.3,POSITIVE,true,true,true,0.11764705882352941,18,PROHIBITED
T193_bfa490cae498c7734e0b,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P04004,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO77,,blood_proteomics_xlsx,usGO 0h vs 6h,170,O170,VTNC_HUMAN;B7Z553_HUMAN;J7HH10_HUMAN;F5GX75_HUMAN;H0YJW9_HUMAN,,,,NORMALIZED_ABUNDANCE,0.015938365408787489,POSITIVE_FINITE,true,true,true,0.94444444444444442,19,PROHIBITED
T193_bfc40a694f822c8dc126,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P06396,PT_D3_85,PT_D3_85,protein_groups,,178,LFQ intensity PT_D3_85_1_S1-E4_6679:178,P06396;CON__Q3SX14,PT_D3_85_1_S1-E4_6679,,1,,3111200.0,POSITIVE,true,true,true,0.90909090909090906,12,PROHIBITED
T193_bfc91af54bd941c62ec1,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q9HDC9,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO103,,blood_proteomics_xlsx,sGO 0h v 6h,413,W413,APMAP_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0044516165785630363,POSITIVE_FINITE,true,true,false,0.77777777777777779,19,PROHIBITED
T193_bfd7f6512fe0cf5a2196,PXD060795_DALIAN_PLA_MICRO_NANOPLASTIC_HUMAN_PLASMA_CORONA,"Dalian University of Technology, China",CC0,P07996,R4_PXD060795_F8,POOLED_OR_UNSPECIFIED_HUMAN_PLASMA,search_result_workbook,Proteins,313,AE313,P07996,,PLA,,PROTEOME_DISCOVERER_NORMALIZED_ABUNDANCE,16382411.0547407,POSITIVE,true,true,false,0.73333333333333328,16,PROHIBITED
T193_bfdc57fdabc42d2a544b,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q9HDC9,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO116,,blood_proteomics_xlsx,sGO 0h v 6h,413,Y413,APMAP_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0029914755723764465,POSITIVE_FINITE,true,true,false,0.76470588235294112,18,PROHIBITED
T193_c009c32c4fc3855baebd,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P09493,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO26,,blood_proteomics_xlsx,usGO 0h vs 6h,541,D541,J3KN67_HUMAN;Q5VU61_HUMAN;TPM1_HUMAN;A0A024R4K5_HUMAN;B4DTK3_HUMAN;B4E3P1_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0015993852932766161,POSITIVE_FINITE,true,true,true,0.5,19,PROHIBITED
T193_c03bb19e0d233e7edde5,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P27348,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO120,,blood_proteomics_xlsx,usGO 0h vs 6h,604,Z604,1433B_HUMAN;1433T_HUMAN;A0A0J9YWE8_HUMAN;1433F_HUMAN;A0A0J9YWZ2_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00019292309441886111,POSITIVE_FINITE,true,true,true,0.26315789473684209,20,PROHIBITED
T193_c04b3f6d58e5ac2faf70,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P30041,PT_D3_28,PT_D3_28,protein_groups,,283,LFQ intensity PT_D3_28_1_S1-A5_6649:283,P30041,PT_D3_28_1_S1-A5_6649,,1,,33628.0,POSITIVE,true,true,false,0.41666666666666669,13,PROHIBITED
T193_c06de93186163f1ab8d0,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P05556,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO5,,blood_proteomics_xlsx,usGO 0h vs 6h,73,C73,ITB1_HUMAN;H7C4N8_HUMAN;C9JPK5_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0029393278860211287,POSITIVE_FINITE,true,true,true,0.63157894736842102,20,PROHIBITED
T193_c09ad3439f8364deb1b0,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P68366,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO43,,blood_proteomics_xlsx,sGO 0h v 6h,28,F28,TBA4A_HUMAN,,,,NORMALIZED_ABUNDANCE,4.153090322183713e-05,POSITIVE_FINITE,true,true,false,0.058823529411764705,18,PROHIBITED
T193_c0b47d7f12a1edcffa6f,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q9HDC9,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO5,,blood_proteomics_xlsx,usGO 0h vs 6h,644,C644,APMAP_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0011302741845725614,POSITIVE_FINITE,true,true,false,0.15789473684210525,20,PROHIBITED
T193_c0bab631028690a751c9,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q04695,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO44,,blood_proteomics_xlsx,usGO 0h vs 6h,381,G381,K1C17_HUMAN;F5GWP8_HUMAN;Q14666_HUMAN;K7EPJ9_HUMAN;B4E2P9_HUMAN;B4DJM5_HUMAN;K7ESE1_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0015933653351723632,POSITIVE_FINITE,true,true,true,0.76470588235294112,18,PROHIBITED
T193_c0c8459e457e6cb601c9,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P27348,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO26,,blood_proteomics_xlsx,usGO 0h vs 6h,604,D604,1433B_HUMAN;1433T_HUMAN;A0A0J9YWE8_HUMAN;1433F_HUMAN;A0A0J9YWZ2_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0028732608007679063,POSITIVE_FINITE,true,true,true,0.61111111111111116,19,PROHIBITED
T193_c0d75c3dfb0e676dc9b8,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P05556,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO77,,blood_proteomics_xlsx,usGO 0h vs 6h,73,O73,ITB1_HUMAN;H7C4N8_HUMAN;C9JPK5_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00047527534616590203,POSITIVE_FINITE,true,true,true,0.44444444444444442,19,PROHIBITED
T193_c13170f7889d23885b55,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04004,PT_D3_41,PT_D3_41,protein_groups,,149,LFQ intensity PT_D3_41_2_S1-H3_6692:149,P04004;CON__Q3ZBS7,PT_D3_41_2_S1-H3_6692,,2,,2618300.0,POSITIVE,true,true,true,0.88235294117647056,18,PROHIBITED
T193_c133c4c5c6f14277e2f0,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P37802,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO69,,blood_proteomics_xlsx,usGO 0h vs 6h,772,I772,TAGL2_HUMAN,,,,NORMALIZED_ABUNDANCE,6.5524184077356105e-05,POSITIVE_FINITE,true,true,false,0,19,PROHIBITED
T193_c139f5df456dc8250ad9,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P61026,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO87,,blood_proteomics_xlsx,usGO 0h vs 6h,224,X224,A0A024R7I3_HUMAN;RAB10_HUMAN;RAB13_HUMAN;RAB3A_HUMAN;B7Z8M7_HUMAN;RAB12_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0066465897950318802,POSITIVE_FINITE,true,true,true,0.78947368421052633,20,PROHIBITED
T193_c142267a83d30ef7583e,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,O00187,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO50,,blood_proteomics_xlsx,usGO 0h vs 6h,420,S420,MASP2_HUMAN,,,,NORMALIZED_ABUNDANCE,0.00074223487481434632,POSITIVE_FINITE,true,true,false,0.36842105263157893,20,PROHIBITED
T193_c17548719130f96d124c,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q9H4B7,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO31,,blood_proteomics_xlsx,sGO 0h v 6h,23,Q23,TBB1_HUMAN;TBB3_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0092564237272465561,POSITIVE_FINITE,true,true,true,0.61111111111111116,19,PROHIBITED
T193_c1c8b1d8021f905757cc,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P26038,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO52,,blood_proteomics_xlsx,sGO 0h v 6h,169,S169,MOES_HUMAN;Q6PJT4_HUMAN;EZRI_HUMAN;B7Z4C7_HUMAN;B7Z5V2_HUMAN;B7Z2S7_HUMAN;Q9UJZ7_HUMAN;Q9UJZ8_HUMAN;V9GZ54_HUMAN;E9PNV3_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0015915821101806457,POSITIVE_FINITE,true,true,true,0.70588235294117652,18,PROHIBITED
T193_c1dd433efc0f743588a9,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P26038,R4_EDINBURGH_USGO_20210324_6pm_KostarelosK_OkweloguE_EO42,,blood_proteomics_xlsx,usGO 0h vs 6h,86,F86,MOES_HUMAN;Q6PJT4_HUMAN;B7Z4C7_HUMAN;RADI_HUMAN;B7Z2S7_HUMAN;Q9UJZ2_HUMAN;Q9UJZ7_HUMAN;Q9UJZ8_HUMAN;V9GZ54_HUMAN;E9PNV3_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0019373800428946573,POSITIVE_FINITE,true,true,true,0.61111111111111116,19,PROHIBITED
T193_c1f54163c5ed0e921262,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P26038,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO16,,blood_proteomics_xlsx,sGO 0h v 6h,169,P169,MOES_HUMAN;Q6PJT4_HUMAN;EZRI_HUMAN;B7Z4C7_HUMAN;B7Z5V2_HUMAN;B7Z2S7_HUMAN;Q9UJZ7_HUMAN;Q9UJZ8_HUMAN;V9GZ54_HUMAN;E9PNV3_HUMAN,,,,NORMALIZED_ABUNDANCE,0.004477578003126855,POSITIVE_FINITE,true,true,true,0.70588235294117652,18,PROHIBITED
T193_c2512763d4d23af18a6e,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,Q04695,T_D1_138,T_D1_138,protein_groups,,51,LFQ intensity T_D1_138_1_S1-G6_6697:51,CON__Q04695;Q04695;CON__P19001;CON__Q9C075;CON__Q99PS0;Q9C075,T_D1_138_1_S1-G6_6697,,1,,433.1,POSITIVE,true,true,true,0.071428571428571425,15,PROHIBITED
T193_c26461c82895f590d06a,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,P10599,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO12,,blood_proteomics_xlsx,sGO 0h v 6h,558,O558,THIO_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0031330532452674507,POSITIVE_FINITE,true,true,false,0.58823529411764708,18,PROHIBITED
T193_c2db9cec421822112611,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P30041,PT_D1_81,PT_D1_81,protein_groups,,283,LFQ intensity PT_D1_81_2_S1-D3_6662:283,P30041,PT_D1_81_2_S1-D3_6662,,2,,51166.0,POSITIVE,true,true,false,0.35714285714285715,15,PROHIBITED
T193_c2e657dee93ddca76e4c,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P04264,T_D1_133,T_D1_133,protein_groups,,160,LFQ intensity T_D1_133_1_S1-A6_6651:160,P04264;CON__P04264;CON__Q6IFZ6;CON__H-INV:HIT000016045;CON__Q9H552,T_D1_133_1_S1-A6_6651,,1,,305980.0,POSITIVE,true,true,true,0.66666666666666663,16,PROHIBITED
T193_c2e9822e51bf0e1fc6a0,EDINBURGH_DS7545_HUMAN_PLASMA_NANOOMICS,University of Edinburgh-led controlled human exposure study,CC-BY-4.0,Q9HDC9,R4_EDINBURGH_SGO_20210324_6pm_KostarelosK_OkweloguE_EO34,,blood_proteomics_xlsx,sGO 0h v 6h,413,R413,APMAP_HUMAN,,,,NORMALIZED_ABUNDANCE,0.0011248617508541204,POSITIVE_FINITE,true,true,false,0.44444444444444442,19,PROHIBITED
T193_c2ee45b0c0cc7ef90b17,PXD064962_UCD_EVENT,University College Dublin / Conway Institute,CC0,P07996,T_D3_155,T_D3_155,protein_groups,,202,LFQ intensity T_D3_155_2_S1-H7_6700:202,P07996;CON__Q28194;P35442,T_D3_155_2_S1-H7_6700,,2,,21035.0,POSITIVE,true,true,true,0,12,PROHIBITED
