outer_fold_id,held_out_laboratory_anchor,selected_alpha,resample,null_mean_spearman
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,76,-0.148319025514668
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,77,-0.23111953447970857
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,78,0.0095646426369670988
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,79,-0.31972880713112894
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,80,0.0073147948331087377
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,81,-0.19415965567454099
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,82,-0.20205463704079643
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,83,-0.16570810661055141
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,84,0.04890348469648164
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,85,-0.12224377822142274
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,86,0.14863573144715042
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,87,-0.17741864583876665
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,88,0.20786451864483002
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,89,-0.16664040697487933
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,90,-0.12962415401124566
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,91,-0.10349852934424247
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,92,-0.16152299465558756
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,93,-0.095767718070823141
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,94,-0.1610046377422073
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,95,-0.27237300331045955
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,96,-0.1149351366446007
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,97,0.012709268031526912
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,98,-0.075754658287125451
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,99,-0.033576392017063542
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,100,0.25288826101973971
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,101,-0.015634391558809062
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,102,-0.22121964184264348
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,103,-0.20681549789895876
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,104,-0.2176856446206471
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,105,-0.21375072429224617
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,106,-0.24475011849272216
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,107,0.019200292278711992
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,108,-0.19186651051650283
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,109,-0.039862366358059426
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,110,0.0071804537522218931
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,111,0.026991897632441825
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,112,-0.066194023697779894
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,113,-0.15236463933994884
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,114,0.012187757162061453
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,115,-0.18480410114065068
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,116,0.064545737597859698
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,117,0.14071610393564157
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,118,-0.12561263706756087
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,119,-0.077383654063006319
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,120,-0.079278469874983604
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,121,-0.014417152137710332
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,122,-0.31122990103519915
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,123,-0.1206489618422087
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,124,-0.09940016228407722
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,125,0.055344271958382839
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,126,-0.17178263483039302
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,127,-0.040719727204822656
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,128,-0.05462835147684323
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,129,0.086478726409943474
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,130,0.05032191129323
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,131,-0.11640235134439915
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,132,0.0028830547896346978
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,133,0.032804297899737281
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,134,0.10637014976677608
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,135,-0.1273622757556063
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,136,-0.0053884959459682934
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,137,-0.069692289546059133
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,138,-0.068289238839581004
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,139,-0.1793899464248262
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,140,0.010142278764512668
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,141,0.014969161638820415
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,142,0.11753700664116169
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,143,-0.082617984383722504
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,144,-0.12294745738158014
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,145,-0.19620665969057208
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,146,0.076943342407126927
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,147,-0.25261314673787155
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,148,-0.1437209229659909
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,149,-0.070280767037153233
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,150,-0.12705903665260068
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,151,-0.089234756401090853
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,152,-0.16845509027176678
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,153,-0.0021772955186234576
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,154,0.051700506443594411
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,155,-0.11155508315649725
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,156,-0.34532902577979174
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,157,-0.10131377997425026
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,158,-0.23189371175764906
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,159,-0.15514039672631094
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,160,0.026358547237222793
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,161,-0.091324326642315212
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,162,-0.11458329621418854
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,163,-0.040864200323134633
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,164,-0.12809018766816976
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,165,-0.15156999687806971
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,166,-0.024902239565629206
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,167,-0.13644329408858297
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,168,0.040708197007574519
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,169,-0.031162410994761254
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,170,-0.13568988815071326
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,171,-0.20626533783297574
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,172,-0.19572844184113544
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,173,-0.069965200771985384
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,174,-0.10044956366162938
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,175,0.19547985212609945
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,176,-0.120529540393446
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,177,0.093609894740977126
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,178,-0.16359891397839477
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,179,-0.093495400249773236
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,180,0.076936363099850719
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,181,0.11197157360110414
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,182,-0.04563460192684269
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,183,0.04094071116545233
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,184,-0.029958321406216553
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,185,0.071531727957472813
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,186,-0.13362587421236313
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,187,0.14108683368276295
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,188,0.11819084241144494
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,189,0.016762296197927063
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,190,-0.012701429404476633
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,191,0.036141248402231055
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,192,0.046753130797685602
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,193,0.014573074577913819
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,194,-0.051184330697845948
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,195,-0.040745870120361884
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,196,-0.24119146228213509
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,197,-0.060505250241825119
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,198,-0.25743120530296359
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,199,-0.18856983363597032
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,200,-0.13376996419803383
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,201,-0.011014022956262783
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,202,-0.20974174357269534
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,203,-0.15849357517190324
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,204,0.018749645359505178
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,205,0.042098984220759528
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,206,-0.11224613595158241
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,207,-0.034568632831513971
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,208,0.036756656340614632
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,209,-0.035203234966796171
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,210,-0.07868556187906306
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,211,-0.12522745861414497
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,212,-0.18316893999100628
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,213,0.015750907367473962
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,214,-0.022941322450725311
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,215,0.1942496479500613
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,216,0.10531628934567593
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,217,-0.14109164312906003
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,218,-0.18581416468939546
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,219,-0.31688274718116577
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,220,-0.082740622071336131
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,221,-0.047471297871639076
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,222,-0.22195740477136167
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,223,-0.20343201459210034
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,224,-0.070770099611823872
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,225,0.12643905934412739
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,226,-0.23524875302916895
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,227,-0.12550662354079936
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,228,-0.10464479147697078
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,229,-0.086115906349434834
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,230,0.061622745694449615
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,231,-0.10947491850909484
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,232,-0.094349148353771825
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,233,-0.16209802443837082
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,234,0.00080978904533710765
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,235,-0.16611528047875604
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,236,-0.17189798857852814
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,237,-0.15427245527592814
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,238,-0.091105231518951182
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,239,-0.048122300510909967
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,240,0.19936126994398584
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,241,0.064119702691148625
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,242,-0.26410507307423281
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,243,0.0078521507386795104
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,244,-0.31685578682416665
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,245,-0.037478041748568648
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,246,-0.16917754440086641
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,247,0.082238328885723716
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,248,-0.11122446679528901
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,249,-0.1221950693972487
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,250,-0.1189647945866088
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,251,-0.075994860654345658
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,252,-0.17204606312789558
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,253,-0.10825554653067651
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,254,-0.17362354583003103
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,255,0.053516505183031422
R3-OUTER-02,"Seer, Inc. / Broad Institute of MIT and Harvard",0.10000000000000001,256,-0.23974997345051297
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,1,0.10695326351140599
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,2,0.0044254300281965989
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,3,0.035772205115575925
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,4,-0.13892393137127679
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,5,0.017852878822616814
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,6,-0.068095798612737818
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,7,0.14128928338515079
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,8,0.005627419247623576
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,9,0.033811327568805824
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,10,-0.18601673232467922
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,11,0.00054259503102482777
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,12,0.24495892331915281
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,13,0.21639476410172004
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,14,-0.010162903492395431
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,15,0.020587958795900321
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,16,0.10690938382352962
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,17,0.035014649538092912
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,18,0.26340532929269145
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,19,0.091427699347938957
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,20,0.10924379323792952
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,21,-0.1914535812983979
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,22,-0.12067652922292893
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,23,0.067211377859167365
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,24,-0.20758509923121668
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,25,0.063854105816227497
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,26,-0.10086416952011608
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,27,-0.045820494711220142
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,28,-0.13447328015324533
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,29,-0.043508743771920842
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,30,-0.21076208640876376
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,31,-0.080565239513547521
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,32,-0.11357606206430396
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,33,0.0068811576843990285
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,34,0.069112382719739796
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,35,-0.0051472319778705835
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,36,0.052619323349335313
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,37,-0.18185315698124607
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,38,-0.039965289251115851
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,39,-0.095071878836298446
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,40,0.14960779667823801
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,41,-0.18837626964506116
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,42,0.21112143826702648
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,43,0.0029968811062055373
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,44,-0.040622757300705269
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,45,0.073167185635834492
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,46,-0.029546673988412625
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,47,0.023665849154620267
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,48,0.025736225533545633
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,49,-0.057041288055147757
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,50,0.20308527705787982
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,51,0.074057668112359087
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,52,0.025236542802293926
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,53,0.2387295995123811
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,54,-0.11414954527922205
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,55,0.16749767809580429
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,56,0.14435410018464676
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,57,-0.083728430182011301
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,58,0.092383369962792866
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,59,0.078704563508268877
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,60,-0.051833576182296823
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,61,5.3765185056509068e-05
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,62,-0.28651691602477014
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,63,0.0081354610067276307
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,64,0.18740030460978396
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,65,-0.076941979792920903
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,66,-0.21463289988127382
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,67,-0.15906863725696274
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,68,0.22388319016680397
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,69,0.25272201677893202
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,70,0.075085820280849355
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,71,0.12677179635955274
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,72,0.19394077584387681
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,73,-0.064233970620976091
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,74,-0.033692304282530394
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,75,-0.0048095185185031628
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,76,-0.23470760141785929
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,77,0.050857126589228627
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,78,0.024053275997622435
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,79,0.28195210091820333
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,80,0.094335660212667843
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,81,-0.16033405863256375
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,82,0.21105908837629295
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,83,0.023199048981485434
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,84,0.0057372065687310587
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,85,0.36425195540230282
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,86,0.082212620261888553
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,87,0.24021179096843703
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,88,0.15691434859747383
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,89,0.16402790572637094
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,90,0.043162534572032341
R3-OUTER-03,University of Oklahoma Health Sciences Center,1,91,-0.082662352944915959
